person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
26.0,31200,RENT,0.0,MEDICAL,B,2900,9.91,0,0.0929487179487179,N,2
22.0,31500,RENT,3.0,DEBTCONSOLIDATION,D,2900,10.99,1,0.092063492063492,N,4
25.0,50000,RENT,0.0,EDUCATION,A,2900,8.0,0,0.058,N,4
22.0,27000,RENT,5.0,PERSONAL,B,2925,10.71,0,0.1083333333333333,N,4
22.0,32004,MORTGAGE,6.0,EDUCATION,B,10000,10.83,0,0.3124609423822022,N,3
22.0,32004,OWN,0.0,EDUCATION,A,6600,9.07,0,0.2062242219722534,N,3
22.0,25000,RENT,0.0,VENTURE,B,2975,9.96,0,0.119,N,2
21.0,49800,RENT,6.0,EDUCATION,A,2975,7.9,0,0.06,N,2
22.0,32112,MORTGAGE,4.0,PERSONAL,C,15000,13.98,0,0.4671150971599402,N,3
24.0,10000,RENT,8.0,PERSONAL,A,3000,7.9,1,0.3,N,3
23.0,32198,MORTGAGE,3.0,EDUCATION,B,1000,10.95,0,0.031057829678862,N,2
21.0,12000,RENT,5.0,EDUCATION,A,3000,8.9,1,0.25,N,4
21.0,12000,RENT,0.0,VENTURE,A,3000,7.88,1,0.25,N,3
23.0,13200,RENT,0.0,DEBTCONSOLIDATION,C,3000,10.99,1,0.2272727272727272,N,3
21.0,32268,OWN,0.0,MEDICAL,A,8000,8.0,0,0.2479236395190281,N,3
23.0,14000,RENT,4.0,VENTURE,A,3000,7.74,1,0.2142857142857142,N,3
21.0,14400,RENT,2.0,MEDICAL,C,3000,13.43,1,0.2083333333333333,Y,3
22.0,32352,MORTGAGE,6.0,HOMEIMPROVEMENT,C,1000,15.27,1,0.03,Y,2
21.0,14400,RENT,2.0,HOMEIMPROVEMENT,B,3000,9.63,1,0.2083333333333333,N,2
23.0,32388,MORTGAGE,0.0,EDUCATION,B,6000,10.71,0,0.1852537977028529,N,4
26.0,14400,RENT,1.0,VENTURE,B,3000,10.99,1,0.2083333333333333,N,2
22.0,15000,RENT,3.0,EDUCATION,B,3000,9.91,1,0.2,N,3
22.0,15000,RENT,2.0,VENTURE,A,3000,7.51,1,0.2,N,4
22.0,32400,MORTGAGE,6.0,VENTURE,B,4200,10.99,0,0.13,N,4
25.0,32400,MORTGAGE,9.0,PERSONAL,C,10000,13.99,0,0.3086419753086419,Y,3
22.0,32400,MORTGAGE,4.0,PERSONAL,A,5000,7.49,0,0.1543209876543209,N,3
25.0,32400,MORTGAGE,2.0,DEBTCONSOLIDATION,A,4800,7.29,0,0.1481481481481481,N,4
22.0,32400,MORTGAGE,6.0,EDUCATION,A,3625,6.92,0,0.1118827160493827,N,3
23.0,16080,RENT,4.0,DEBTCONSOLIDATION,D,3000,16.29,1,0.1865671641791045,Y,2
21.0,32400,MORTGAGE,2.0,EDUCATION,A,10000,5.42,0,0.3086419753086419,N,2
22.0,16320,RENT,0.0,HOMEIMPROVEMENT,C,3000,13.92,1,0.1838235294117647,Y,4
26.0,17280,RENT,0.0,HOMEIMPROVEMENT,C,3000,10.99,1,0.1736111111111111,N,4
25.0,17400,RENT,0.0,EDUCATION,B,3000,11.83,1,0.1724137931034483,N,4
23.0,17520,RENT,5.0,DEBTCONSOLIDATION,B,3000,10.37,1,0.1712328767123287,N,4
21.0,17916,RENT,1.0,MEDICAL,A,3000,6.0,1,0.1674480910917615,N,3
23.0,18000,RENT,1.0,HOMEIMPROVEMENT,B,3000,11.71,1,0.1666666666666666,N,4
21.0,18000,RENT,0.0,DEBTCONSOLIDATION,A,3000,7.9,1,0.1666666666666666,N,2
22.0,32400,MORTGAGE,1.0,DEBTCONSOLIDATION,A,5500,10.99,0,0.17,N,2
21.0,32400,MORTGAGE,5.0,PERSONAL,E,5000,16.0,1,0.1543209876543209,N,2
24.0,18000,RENT,5.0,PERSONAL,C,3000,15.27,1,0.1666666666666666,Y,2
23.0,18000,RENT,1.0,HOMEIMPROVEMENT,D,3000,15.99,1,0.1666666666666666,Y,2
22.0,18000,RENT,0.0,MEDICAL,C,3000,13.99,1,0.1666666666666666,Y,4
26.0,32450,MORTGAGE,5.0,MEDICAL,A,3250,6.99,0,0.1,N,4
22.0,18000,RENT,3.0,DEBTCONSOLIDATION,B,3000,10.59,1,0.1666666666666666,N,3
23.0,18000,RENT,4.0,PERSONAL,C,3000,13.06,1,0.1666666666666666,N,2
22.0,18000,RENT,2.0,VENTURE,B,3000,10.99,1,0.1666666666666666,N,2
22.0,18000,RENT,1.0,PERSONAL,B,3000,11.86,1,0.1666666666666666,N,2
25.0,32500,MORTGAGE,3.0,EDUCATION,A,12500,7.9,0,0.3846153846153846,N,4
21.0,18008,RENT,1.0,MEDICAL,B,3000,9.7,1,0.1665926254997778,N,2
22.0,32500,MORTGAGE,6.0,DEBTCONSOLIDATION,A,2500,6.99,0,0.0769230769230769,N,3
21.0,18864,RENT,0.0,HOMEIMPROVEMENT,B,3000,10.99,1,0.16,N,4
22.0,32500,MORTGAGE,5.0,DEBTCONSOLIDATION,B,14500,11.99,0,0.4461538461538462,N,4
22.0,19000,RENT,5.0,VENTURE,C,3000,13.06,1,0.1578947368421052,N,2
23.0,19200,RENT,3.0,VENTURE,C,3000,12.99,1,0.15625,Y,2
23.0,19200,RENT,0.0,PERSONAL,B,3000,9.99,1,0.15625,N,3
24.0,32500,MORTGAGE,6.0,MEDICAL,C,6600,12.73,0,0.203076923076923,N,4
26.0,32500,MORTGAGE,8.0,MEDICAL,C,3000,13.22,0,0.0923076923076923,N,4
26.0,32500,MORTGAGE,0.0,HOMEIMPROVEMENT,A,3500,8.59,0,0.1076923076923077,N,2
21.0,19200,RENT,0.0,PERSONAL,B,3000,10.99,1,0.15625,N,2
22.0,19200,RENT,0.0,HOMEIMPROVEMENT,E,3000,10.99,1,0.15625,Y,3
22.0,20000,RENT,2.0,EDUCATION,C,3000,13.11,0,0.15,N,4
21.0,20004,RENT,2.0,EDUCATION,B,3000,10.37,0,0.15,N,3
24.0,20004,RENT,3.0,VENTURE,C,3000,10.99,0,0.15,N,4
23.0,20800,RENT,0.0,DEBTCONSOLIDATION,B,3000,11.46,0,0.1442307692307692,N,4
25.0,32760,MORTGAGE,6.0,VENTURE,B,6000,10.59,0,0.1831501831501831,N,2
26.0,21000,RENT,3.0,PERSONAL,B,3000,10.59,0,0.1428571428571428,N,2
23.0,21000,RENT,2.0,DEBTCONSOLIDATION,C,3000,12.68,0,0.1428571428571428,Y,2
22.0,21600,RENT,2.0,EDUCATION,C,3000,13.49,0,0.1388888888888889,N,3
21.0,32900,MORTGAGE,2.0,MEDICAL,B,3000,9.99,0,0.0911854103343465,N,2
22.0,32968,OWN,6.0,EDUCATION,A,16500,8.9,0,0.5,N,4
24.0,22000,RENT,3.0,PERSONAL,B,3000,10.33,0,0.1363636363636363,N,2
22.0,22800,RENT,3.0,MEDICAL,A,3000,6.62,0,0.131578947368421,N,3
22.0,23000,RENT,4.0,MEDICAL,A,3000,5.79,0,0.13,N,2
24.0,23000,RENT,0.0,EDUCATION,A,3000,8.0,0,0.13,N,3
22.0,33000,OWN,6.0,PERSONAL,B,12000,9.91,0,0.3636363636363636,N,2
24.0,30000,RENT,2.0,EDUCATION,A,3000,6.03,0,0.1,N,3
22.0,30000,RENT,6.0,MEDICAL,B,3000,10.99,0,0.1,N,4
24.0,30000,RENT,4.0,DEBTCONSOLIDATION,E,3000,19.29,1,0.1,Y,2
24.0,30000,RENT,2.0,PERSONAL,A,3000,7.49,0,0.1,N,3
22.0,33000,MORTGAGE,6.0,VENTURE,B,8875,10.65,0,0.2689393939393939,N,4
23.0,30000,RENT,2.0,VENTURE,A,3000,7.49,0,0.1,N,2
24.0,30000,RENT,1.0,PERSONAL,B,3000,10.37,0,0.1,N,2
23.0,30000,RENT,0.0,MEDICAL,A,3000,5.79,0,0.1,N,3
25.0,30000,RENT,3.0,DEBTCONSOLIDATION,C,3000,12.98,0,0.1,N,3
23.0,30000,RENT,3.0,MEDICAL,D,3000,15.2,1,0.1,Y,2
21.0,30000,RENT,5.0,PERSONAL,B,3000,9.62,0,0.1,N,4
25.0,30000,RENT,3.0,PERSONAL,C,3000,13.61,0,0.1,N,2
22.0,30000,RENT,3.0,PERSONAL,B,3000,11.12,0,0.1,N,3
21.0,30000,RENT,4.0,EDUCATION,D,3000,16.32,0,0.1,Y,3
24.0,30000,RENT,8.0,MEDICAL,B,3000,11.86,0,0.1,N,4
24.0,30000,RENT,1.0,DEBTCONSOLIDATION,C,3000,13.98,1,0.1,Y,2
25.0,30000,RENT,4.0,MEDICAL,B,3000,10.99,0,0.1,N,4
21.0,33000,OWN,4.0,PERSONAL,A,2500,6.03,0,0.0757575757575757,N,4
25.0,33000,MORTGAGE,6.0,EDUCATION,A,8000,6.62,0,0.2424242424242424,N,4
21.0,33000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,2000,14.27,1,0.06,N,4
25.0,30000,RENT,4.0,HOMEIMPROVEMENT,B,3000,12.21,1,0.1,N,4
21.0,30000,RENT,2.0,EDUCATION,B,3000,11.89,0,0.1,N,4
25.0,33000,MORTGAGE,9.0,MEDICAL,B,3000,11.99,0,0.09,N,2
24.0,30960,RENT,5.0,MEDICAL,D,3000,15.62,0,0.0968992248062015,N,4
25.0,33000,MORTGAGE,9.0,VENTURE,A,5000,8.49,0,0.1515151515151515,N,3
26.0,31131,RENT,0.0,MEDICAL,D,3000,13.36,1,0.0963669654042594,Y,4
26.0,33000,OWN,4.0,VENTURE,A,10150,8.49,0,0.3075757575757575,N,2
22.0,31200,RENT,3.0,EDUCATION,B,3000,11.86,0,0.0961538461538461,N,4
23.0,31200,RENT,2.0,EDUCATION,B,3000,11.89,0,0.0961538461538461,N,2
22.0,31356,RENT,0.0,DEBTCONSOLIDATION,A,3000,7.68,0,0.0956754688097971,N,4
23.0,33000,MORTGAGE,3.0,PERSONAL,D,8325,15.99,0,0.2522727272727272,N,3
24.0,33000,MORTGAGE,3.0,PERSONAL,E,1250,19.29,0,0.0378787878787878,N,4
23.0,33000,MORTGAGE,4.0,EDUCATION,A,8000,7.49,0,0.2424242424242424,N,3
25.0,32000,RENT,3.0,DEBTCONSOLIDATION,A,3000,8.94,0,0.09375,N,3
24.0,32000,RENT,4.0,MEDICAL,C,3000,12.29,0,0.09375,Y,2
24.0,33000,MORTGAGE,8.0,HOMEIMPROVEMENT,C,2050,13.49,1,0.0621212121212121,N,2
25.0,32004,RENT,0.0,DEBTCONSOLIDATION,A,3000,9.32,0,0.0937382827146606,N,2
23.0,32400,RENT,6.0,VENTURE,B,3000,10.0,0,0.0925925925925925,N,2
22.0,32400,RENT,5.0,PERSONAL,E,3000,16.45,0,0.0925925925925925,N,3
26.0,32640,RENT,7.0,VENTURE,B,3000,10.75,0,0.0919117647058823,N,2
26.0,33000,RENT,7.0,MEDICAL,A,3000,5.99,0,0.09,N,4
22.0,33000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,12375,7.29,0,0.375,N,2
25.0,33000,RENT,3.0,VENTURE,A,3000,5.99,0,0.09,N,2
25.0,33000,RENT,6.0,PERSONAL,B,3000,10.95,0,0.09,N,4
26.0,33189,RENT,4.0,EDUCATION,B,3000,11.12,0,0.09,N,2
23.0,34008,RENT,5.0,VENTURE,B,3000,10.0,0,0.0882145377558221,N,4
22.0,34500,RENT,3.0,DEBTCONSOLIDATION,B,3000,11.83,0,0.0869565217391304,N,2
25.0,29000,RENT,9.0,MEDICAL,A,3000,6.62,1,0.1034482758620689,N,2
22.0,35000,RENT,0.0,EDUCATION,B,3000,10.99,0,0.0857142857142857,N,2
23.0,35000,RENT,4.0,PERSONAL,C,3000,13.85,0,0.0857142857142857,N,3
22.0,35000,RENT,5.0,EDUCATION,B,3000,10.01,0,0.0857142857142857,N,2
22.0,29244,RENT,0.0,DEBTCONSOLIDATION,D,3000,13.3,1,0.1025851456709068,Y,2
24.0,35256,RENT,2.0,DEBTCONSOLIDATION,B,3000,10.74,0,0.0850918992511912,N,2
22.0,36000,RENT,0.0,PERSONAL,B,3000,11.71,0,0.0833333333333333,N,3
23.0,36000,RENT,0.0,MEDICAL,A,3000,7.29,0,0.0833333333333333,N,3
26.0,36000,RENT,3.0,EDUCATION,A,3000,7.88,0,0.0833333333333333,N,4
24.0,36000,RENT,0.0,EDUCATION,C,3000,13.92,0,0.0833333333333333,Y,3
23.0,33000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,3000,14.35,0,0.09,Y,3
24.0,36600,RENT,4.0,DEBTCONSOLIDATION,B,3000,9.33,0,0.081967213114754,N,2
25.0,37000,RENT,2.0,MEDICAL,B,3000,11.71,0,0.081081081081081,N,2
21.0,33000,MORTGAGE,5.0,PERSONAL,B,7800,9.88,0,0.2363636363636363,N,2
21.0,37000,RENT,0.0,EDUCATION,A,3000,6.39,0,0.081081081081081,N,3
25.0,31000,RENT,1.0,HOMEIMPROVEMENT,B,3000,10.99,1,0.0967741935483871,N,4
24.0,38000,RENT,2.0,EDUCATION,C,3000,13.06,0,0.0789473684210526,N,4
21.0,38000,RENT,5.0,DEBTCONSOLIDATION,A,3000,7.05,0,0.0789473684210526,N,4
22.0,38000,RENT,0.0,EDUCATION,C,3000,10.28,0,0.0789473684210526,N,3
22.0,33000,MORTGAGE,4.0,EDUCATION,C,12500,14.26,0,0.3787878787878788,N,2
24.0,33000,MORTGAGE,0.0,MEDICAL,A,8125,8.59,0,0.2462121212121212,N,4
25.0,33000,MORTGAGE,4.0,EDUCATION,A,4400,8.0,0,0.1333333333333333,N,3
24.0,38400,RENT,8.0,PERSONAL,E,3000,17.56,0,0.078125,Y,2
25.0,38748,RENT,2.0,PERSONAL,A,3000,7.29,0,0.0774233508826262,N,3
24.0,33000,MORTGAGE,3.0,VENTURE,C,4000,13.04,0,0.1212121212121212,N,4
26.0,33000,RENT,2.0,MEDICAL,B,3000,11.49,1,0.09,N,3
22.0,39996,RENT,4.0,PERSONAL,C,3000,14.35,0,0.075007500750075,Y,3
26.0,33000,MORTGAGE,10.0,PERSONAL,A,7000,7.43,0,0.2121212121212121,N,4
23.0,33012,OWN,2.0,EDUCATION,B,12200,10.99,0,0.37,N,4
23.0,40000,RENT,2.0,PERSONAL,C,3000,13.49,0,0.075,N,3
24.0,40000,RENT,1.0,PERSONAL,B,3000,10.74,0,0.075,N,3
23.0,33098,MORTGAGE,4.0,DEBTCONSOLIDATION,D,9000,16.29,1,0.2719197534594235,Y,3
21.0,40000,RENT,0.0,VENTURE,A,3000,10.99,0,0.075,N,3
21.0,33168,MORTGAGE,6.0,PERSONAL,B,6425,9.63,0,0.1937108055957549,N,3
25.0,40000,RENT,2.0,MEDICAL,B,3000,10.25,0,0.075,N,2
24.0,40000,RENT,1.0,MEDICAL,C,3000,14.22,0,0.075,N,4
22.0,37000,RENT,2.0,DEBTCONSOLIDATION,E,3000,20.3,1,0.081081081081081,N,2
23.0,43000,RENT,1.0,EDUCATION,A,3000,8.49,0,0.07,N,4
22.0,37000,RENT,6.0,DEBTCONSOLIDATION,B,3000,11.11,1,0.081081081081081,N,2
23.0,37000,RENT,7.0,EDUCATION,B,3000,10.75,1,0.081081081081081,N,4
25.0,43200,RENT,3.0,PERSONAL,C,3000,13.8,0,0.07,Y,3
22.0,43200,RENT,4.0,EDUCATION,C,3000,13.72,0,0.07,Y,3
22.0,43500,RENT,0.0,EDUCATION,A,3000,5.42,0,0.0689655172413793,N,3
24.0,43500,RENT,1.0,PERSONAL,A,3000,8.0,0,0.0689655172413793,N,2
21.0,33280,MORTGAGE,5.0,VENTURE,C,11200,13.92,1,0.3365384615384615,N,4
23.0,43949,RENT,7.0,MEDICAL,B,3000,11.49,0,0.0682609388154451,N,3
23.0,44000,RENT,2.0,MEDICAL,B,3000,9.25,0,0.0681818181818181,N,3
23.0,33300,OWN,2.0,VENTURE,C,9000,13.57,0,0.27,Y,4
25.0,33316,MORTGAGE,4.0,VENTURE,A,5000,6.54,0,0.15,N,2
24.0,33321,OWN,4.0,VENTURE,C,12250,13.11,0,0.3676360253293718,Y,4
24.0,33360,MORTGAGE,6.0,DEBTCONSOLIDATION,B,6000,10.59,0,0.18,N,3
24.0,33360,MORTGAGE,7.0,HOMEIMPROVEMENT,A,2500,7.14,0,0.0749400479616307,N,3
25.0,45000,RENT,4.0,MEDICAL,A,3000,7.9,0,0.0666666666666666,N,4
24.0,33390,MORTGAGE,4.0,HOMEIMPROVEMENT,A,10000,10.99,0,0.3,N,4
24.0,45000,RENT,8.0,MEDICAL,A,3000,7.49,0,0.0666666666666666,N,4
24.0,45000,RENT,1.0,DEBTCONSOLIDATION,B,3000,9.99,0,0.0666666666666666,N,4
22.0,45000,RENT,3.0,PERSONAL,B,3000,11.99,0,0.0666666666666666,N,4
26.0,39000,RENT,11.0,EDUCATION,C,3000,10.99,1,0.0769230769230769,Y,2
24.0,39000,RENT,0.0,MEDICAL,D,3000,14.61,1,0.0769230769230769,Y,4
22.0,45000,RENT,2.0,EDUCATION,A,3000,10.99,0,0.0666666666666666,N,3
24.0,45000,RENT,4.0,VENTURE,A,3000,9.32,0,0.0666666666666666,N,2
21.0,39327,RENT,5.0,MEDICAL,D,3000,13.67,1,0.076283469372187,N,2
23.0,33600,MORTGAGE,3.0,MEDICAL,A,4200,10.99,0,0.125,N,3
24.0,39996,RENT,2.0,EDUCATION,C,3000,10.99,1,0.075007500750075,Y,3
25.0,33600,MORTGAGE,9.0,MEDICAL,A,7125,7.51,0,0.2120535714285714,N,3
22.0,33600,OWN,1.0,MEDICAL,D,5000,18.25,0,0.1488095238095238,N,2
24.0,33600,MORTGAGE,3.0,PERSONAL,A,2500,8.9,0,0.0744047619047619,N,2
24.0,40000,RENT,4.0,EDUCATION,D,3000,17.27,1,0.075,N,2
25.0,46250,RENT,2.0,MEDICAL,A,3000,10.99,0,0.0648648648648648,N,3
23.0,33600,MORTGAGE,8.0,PERSONAL,A,8000,6.99,0,0.238095238095238,N,2
22.0,47000,RENT,3.0,EDUCATION,A,3000,6.62,0,0.0638297872340425,N,2
21.0,47208,RENT,2.0,PERSONAL,C,3000,13.92,0,0.063548551093035,Y,2
25.0,33600,OWN,9.0,VENTURE,A,9750,10.99,0,0.29,N,3
26.0,47500,RENT,8.0,VENTURE,A,3000,6.76,0,0.0631578947368421,N,2
23.0,33600,MORTGAGE,4.0,DEBTCONSOLIDATION,C,4000,14.79,0,0.12,N,2
24.0,42000,RENT,9.0,DEBTCONSOLIDATION,E,3000,10.99,1,0.0714285714285714,Y,3
24.0,33600,MORTGAGE,4.0,VENTURE,A,12000,5.42,0,0.3571428571428571,N,2
25.0,48000,RENT,2.0,DEBTCONSOLIDATION,A,3000,10.99,0,0.0625,N,4
22.0,48000,RENT,0.0,PERSONAL,C,3000,14.79,0,0.0625,N,2
25.0,48000,RENT,0.0,EDUCATION,C,3000,13.47,0,0.0625,Y,4
21.0,48000,RENT,2.0,EDUCATION,B,3000,9.76,0,0.0625,N,4
26.0,48000,RENT,4.0,MEDICAL,B,3000,10.14,0,0.0625,N,3
25.0,33600,MORTGAGE,1.0,VENTURE,B,12000,9.99,0,0.3571428571428571,N,3
22.0,49800,RENT,1.0,PERSONAL,A,3000,7.88,0,0.06,N,3
25.0,50000,RENT,5.0,HOMEIMPROVEMENT,A,3000,6.03,0,0.06,N,3
26.0,44000,RENT,0.0,HOMEIMPROVEMENT,A,3000,7.49,1,0.0681818181818181,N,4
23.0,50000,RENT,1.0,DEBTCONSOLIDATION,A,3000,8.49,0,0.06,N,2
23.0,44000,RENT,4.0,DEBTCONSOLIDATION,A,3000,7.66,1,0.0681818181818181,N,4
23.0,50000,RENT,0.0,EDUCATION,A,3000,6.91,0,0.06,N,2
22.0,33600,MORTGAGE,7.0,EDUCATION,A,10750,7.88,0,0.32,N,2
23.0,44000,RENT,4.0,PERSONAL,B,3000,9.62,1,0.0681818181818181,N,4
22.0,33600,MORTGAGE,6.0,VENTURE,A,5000,7.14,0,0.1488095238095238,N,3
23.0,50000,RENT,6.0,EDUCATION,C,3000,10.99,0,0.06,Y,2
26.0,50000,RENT,8.0,PERSONAL,B,3000,9.88,0,0.06,N,4
22.0,50000,RENT,6.0,PERSONAL,B,3000,10.99,0,0.06,N,3
24.0,51000,RENT,1.0,DEBTCONSOLIDATION,A,3000,8.9,0,0.0588235294117647,N,2
24.0,51600,RENT,8.0,HOMEIMPROVEMENT,B,3000,10.65,0,0.0581395348837209,N,3
24.0,51600,RENT,1.0,HOMEIMPROVEMENT,C,3000,12.68,0,0.0581395348837209,Y,4
24.0,51684,RENT,8.0,PERSONAL,B,3000,10.59,0,0.0580450429533317,N,2
22.0,45996,RENT,0.0,MEDICAL,D,3000,15.62,1,0.0652230628750326,Y,2
23.0,51996,RENT,1.0,DEBTCONSOLIDATION,B,3000,10.37,0,0.057696745903531,N,2
22.0,33640,MORTGAGE,4.0,VENTURE,B,12000,10.65,0,0.356718192627824,N,3
23.0,52000,RENT,0.0,EDUCATION,A,3000,5.99,0,0.0576923076923076,N,2
25.0,52000,RENT,1.0,DEBTCONSOLIDATION,C,3000,12.99,0,0.0576923076923076,Y,4
22.0,33685,MORTGAGE,6.0,EDUCATION,C,5000,13.85,0,0.1484340210776309,N,3
25.0,48600,RENT,0.0,MEDICAL,A,12000,10.99,0,0.2469135802469135,N,4
22.0,48609,RENT,6.0,DEBTCONSOLIDATION,A,12000,7.49,0,0.2468678639758069,N,3
26.0,33800,MORTGAGE,9.0,VENTURE,A,14400,7.88,0,0.4260355029585799,N,3
23.0,48645,RENT,1.0,VENTURE,B,12000,10.25,0,0.2466851680542707,N,4
25.0,33800,MORTGAGE,2.0,EDUCATION,D,10000,15.31,0,0.2958579881656805,N,4
23.0,33800,OWN,4.0,EDUCATION,D,13000,15.31,0,0.3846153846153846,Y,4
23.0,48672,RENT,6.0,EDUCATION,A,12000,7.42,0,0.2465483234714004,N,3
26.0,49200,RENT,4.0,DEBTCONSOLIDATION,C,12000,15.23,0,0.2439024390243902,Y,3
23.0,33990,MORTGAGE,2.0,DEBTCONSOLIDATION,C,1000,10.59,1,0.03,N,2
25.0,49600,RENT,9.0,EDUCATION,A,12000,7.14,0,0.2419354838709677,N,4
24.0,33996,MORTGAGE,8.0,VENTURE,D,4000,14.91,0,0.1176609012825038,Y,2
25.0,50000,RENT,3.0,PERSONAL,D,12000,16.77,0,0.24,N,3
26.0,50000,RENT,1.0,VENTURE,B,12000,10.99,0,0.24,N,4
24.0,33996,OWN,4.0,MEDICAL,B,5100,11.12,0,0.15,N,4
21.0,33996,MORTGAGE,2.0,HOMEIMPROVEMENT,A,2500,7.88,1,0.0735380633015648,N,3
22.0,33996,OWN,0.0,VENTURE,D,10000,14.96,0,0.2941522532062595,Y,3
21.0,50000,RENT,0.0,PERSONAL,B,12000,11.71,0,0.24,N,3
23.0,50000,RENT,0.0,EDUCATION,B,12000,10.59,0,0.24,N,3
24.0,50000,RENT,3.0,EDUCATION,E,12000,17.14,0,0.24,N,4
24.0,44000,RENT,3.0,DEBTCONSOLIDATION,C,12000,12.23,1,0.2727272727272727,N,3
23.0,50000,RENT,1.0,DEBTCONSOLIDATION,A,12000,6.54,0,0.24,N,3
22.0,44000,RENT,3.0,DEBTCONSOLIDATION,B,12000,11.86,1,0.2727272727272727,N,2
24.0,50000,RENT,1.0,HOMEIMPROVEMENT,A,12000,7.51,0,0.24,N,4
25.0,50000,RENT,2.0,EDUCATION,A,12000,7.88,0,0.24,N,4
23.0,44000,RENT,2.0,MEDICAL,D,12000,10.99,1,0.2727272727272727,N,4
25.0,50000,RENT,5.0,PERSONAL,A,12000,7.88,0,0.24,N,2
23.0,50000,RENT,1.0,EDUCATION,C,12000,12.87,0,0.24,Y,2
22.0,50004,RENT,6.0,PERSONAL,B,12000,10.0,0,0.24,N,2
25.0,44004,RENT,3.0,MEDICAL,D,12000,15.31,1,0.2727024815925825,Y,3
23.0,44004,RENT,0.0,VENTURE,E,12000,16.0,1,0.2727024815925825,N,2
22.0,50361,RENT,6.0,EDUCATION,C,12000,12.73,0,0.2382796211354024,N,4
26.0,34000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,12000,6.03,0,0.3529411764705882,N,4
25.0,50400,RENT,7.0,DEBTCONSOLIDATION,B,12000,10.99,0,0.238095238095238,N,3
23.0,50500,RENT,1.0,VENTURE,B,12000,11.58,0,0.2376237623762376,N,4
25.0,34000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,10000,12.42,0,0.2941176470588235,N,3
25.0,34000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,2500,6.03,0,0.0735294117647058,N,2
23.0,34000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,10000,6.99,0,0.2941176470588235,N,4
23.0,51000,RENT,3.0,EDUCATION,C,12000,12.99,0,0.2352941176470588,N,3
22.0,45449,RENT,6.0,MEDICAL,B,12000,10.99,1,0.2640322119298554,N,4
25.0,51996,RENT,8.0,MEDICAL,B,12000,12.21,0,0.23,N,4
24.0,52000,RENT,7.0,PERSONAL,A,12000,7.51,0,0.23,N,3
25.0,34000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,2000,7.66,1,0.0588235294117647,N,4
22.0,52000,RENT,6.0,EDUCATION,B,12000,11.99,0,0.23,N,3
23.0,34000,OWN,7.0,VENTURE,A,10950,7.29,0,0.3220588235294118,N,2
26.0,34000,MORTGAGE,5.0,PERSONAL,A,5000,5.79,0,0.1470588235294117,N,4
22.0,52000,RENT,1.0,EDUCATION,C,12000,13.61,0,0.23,Y,3
26.0,34000,MORTGAGE,8.0,PERSONAL,A,6000,6.92,0,0.1764705882352941,N,4
22.0,52000,RENT,3.0,PERSONAL,C,12000,13.57,0,0.23,Y,2
21.0,34000,MORTGAGE,5.0,EDUCATION,A,6000,6.76,0,0.1764705882352941,N,2
25.0,46800,RENT,5.0,HOMEIMPROVEMENT,C,12000,13.11,1,0.2564102564102564,Y,4
21.0,34000,MORTGAGE,5.0,PERSONAL,A,7200,6.76,1,0.2117647058823529,N,2
24.0,34000,MORTGAGE,1.0,PERSONAL,C,5100,14.35,0,0.15,N,4
23.0,47000,RENT,7.0,DEBTCONSOLIDATION,D,12000,16.29,1,0.2553191489361702,Y,3
24.0,53000,RENT,6.0,VENTURE,B,12000,11.11,0,0.2264150943396226,N,3
26.0,53000,RENT,4.0,PERSONAL,D,12000,14.59,0,0.2264150943396226,Y,3
22.0,34000,MORTGAGE,5.0,MEDICAL,B,11500,10.99,0,0.3382352941176471,N,2
24.0,53000,RENT,7.0,MEDICAL,C,12000,12.53,0,0.2264150943396226,Y,4
23.0,54000,RENT,7.0,PERSONAL,C,12000,10.99,0,0.2222222222222222,Y,3
22.0,54000,RENT,2.0,DEBTCONSOLIDATION,B,12000,10.99,0,0.2222222222222222,N,2
25.0,34000,MORTGAGE,2.0,MEDICAL,D,6000,15.7,1,0.1764705882352941,Y,3
22.0,54000,RENT,6.0,DEBTCONSOLIDATION,A,12000,8.49,0,0.2222222222222222,N,4
24.0,54000,RENT,6.0,EDUCATION,A,12000,8.49,0,0.2222222222222222,N,4
23.0,54000,RENT,8.0,VENTURE,B,12000,11.36,0,0.2222222222222222,N,2
22.0,48400,RENT,6.0,VENTURE,C,12000,14.65,1,0.2479338842975206,Y,3
25.0,34000,MORTGAGE,0.0,MEDICAL,C,10000,12.87,0,0.2941176470588235,Y,4
25.0,54996,RENT,3.0,HOMEIMPROVEMENT,B,12000,10.37,0,0.2181976871045167,N,2
24.0,34000,MORTGAGE,0.0,MEDICAL,B,10000,12.18,0,0.2941176470588235,N,4
26.0,54996,RENT,2.0,PERSONAL,A,12000,7.88,0,0.2181976871045167,N,4
